Nombre;NAME;TOPX;TOPY;LEASE;CURRENTTYPE;STRUCTURE;MOP
429;INFA0429;1034725.33;1257390.67;429;PROD_OIL;INFANTAS CENTRAL;BEAM
433;INFA0433;1034673.55;1251595.92;433;PROD_OIL;INFANTAS SOUTH;BEAM
434;INFA0434;1034097.9;1258974.55;434;PROD_OIL;INFANTAS CENTRAL;BEAM
435;INFA0435;1035037.74;1251996.13;435;PROD_OIL;INFANTAS SOUTH;BEAM
437;INFA0437;1034921.83;1257150.5;437;PROD_OIL;INFANTAS CENTRAL;BEAM
438;INFA0438;1034832.29;1256963.25;438;PROD_OIL;INFANTAS CENTRAL;BEAM
439;INFA0439;1035115.91;1256980.02;439;PROD_OIL;INFANTAS CENTRAL;BEAM
440;INFA0440;1034666.14;1256969.45;440;PROD_OIL;INFANTAS CENTRAL;BEAM
444;INFA0444;1035029.11;1251791.3;444;PROD_OIL;INFANTAS SOUTH;BEAM
445;INFA0445;1034824.61;1251795.46;445;PROD_OIL;INFANTAS SOUTH;BEAM
446;INFA0446;1034791.94;1252165.43;446;PROD_OIL;INFANTAS SOUTH;BEAM
448;INFA0448;1036899.39;1261383.44;448;PROD_OIL;INFANTAS NORTH;BEAM
449;INFA0449;1035136.75;1253761.81;449;PROD_OIL;INFANTAS SOUTH;BEAM
455;INFA0455;1035904.44;1259786.61;455;PROD_OIL;INFANTAS NORTH;BEAM
456;INFA0456;1034491.77;1252389.88;456;PROD_OIL;INFANTAS SOUTH;BEAM
457;INFA0457;1035906.31;1257181.76;457;PROD_OIL;INFANTAS CENTRAL;BEAM
459;INFA0459;1036498.78;1260775.13;459;PROD_OIL;INFANTAS NORTH;BEAM
461;INFA0461;1036132.81;1258904.71;461;PROD_OIL;INFANTAS NORTH;BEAM
465;INFA0465;1035317.05;1253378.41;465;PROD_OIL;INFANTAS SOUTH;BEAM
470;INFA0470;1036500.44;1260987.3;470;PROD_OIL;INFANTAS NORTH;BEAM
471;INFA0471;1036500.83;1260582.91;471;PROD_OIL;INFANTAS NORTH;BEAM
473;INFA0473;1035508.11;1256781.06;473;PROD_OIL;INFANTAS CENTRAL;PROG_CAVITY
474;INFA0474;1035119.95;1251385.69;474;PROD_OIL;INFANTAS SOUTH;BEAM
475;INFA0475;1035902.46;1259587.02;475;PROD_OIL;INFANTAS NORTH;BEAM
477;INFA0477;1035128.54;1251173.54;477;PROD_OIL;INFANTAS SOUTH;BEAM
478;INFA0478;1035491.08;1256581.7;478;PROD_OIL;INFANTAS CENTRAL;BEAM
480;INFA0480;1036113.41;1258773.22;480;PROD_OIL;INFANTAS NORTH;BEAM
484;INFA0484;1036086.39;1259790.21;484;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
485;INFA0485;1034833.16;1251986.63;485;PROD_OIL;INFANTAS SOUTH;BEAM
486;INFA0486;1036679.85;1259782.86;486;PROD_OIL;INFANTAS NORTH;BEAM
489;INFA0489;1035625.93;1252751.5;489;PROD_OIL;INFANTAS SOUTH;BEAM
491;INFA0491;1035430.24;1252565.32;491;PROD_OIL;INFANTAS SOUTH;BEAM
492;INFA0492;1035348.34;1256822.8;492;PROD_OIL;INFANTAS CENTRAL;BEAM
495;INFA0495;1033464.93;1259111.41;495;PROD_OIL;INFANTAS CENTRAL;BEAM
498;INFA0498;1036519.5;1260371.37;498;PROD_OIL;INFANTAS NORTH;BEAM
499;INFA0499;1035504.95;1253370.91;499;PROD_OIL;INFANTAS SOUTH;BEAM
504;INFA0504;1033913.99;1254384.92;504;PROD_OIL;INFANTAS SOUTH;BEAM
505;INFA0505;1036706.02;1260996.68;505;PROD_OIL;INFANTAS NORTH;BEAM
509;INFA0509;1036305.98;1259176.16;509;PROD_OIL;INFANTAS NORTH;BEAM
510;INFA0510;1036097.26;1259591;510;PROD_OIL;INFANTAS NORTH;BEAM
512;INFA0512;1035899.15;1258590.13;512;PROD_OIL;INFANTAS CENTRAL;BEAM
514;INFA0514;1035707.57;1256981.32;514;PROD_OIL;INFANTAS CENTRAL;BEAM
515;INFA0515;1033917.77;1258574.17;515;PROD_OIL;INFANTAS CENTRAL;BEAM
517;INFA0517;1034116.23;1258536.59;517;PROD_OIL;INFANTAS CENTRAL;BEAM
518;INFA0518;1035512.83;1253570.15;518;PROD_OIL;INFANTAS SOUTH;BEAM
519;INFA0519;1034202.92;1252885.03;519;PROD_OIL;INFANTAS SOUTH;BEAM
521;INFA0521;1034589.39;1252186.5;521;PROD_OIL;INFANTAS SOUTH;BEAM
524;INFA0524;1036707.17;1260742.31;524;PROD_OIL;INFANTAS NORTH;BEAM
525;INFA0525;1036110.07;1258573.84;525;PROD_OIL;INFANTAS CENTRAL;BEAM
527;INFA0527;1036135.08;1259178.3;527;PROD_OIL;INFANTAS NORTH;BEAM
528;INFA0528;1036502.88;1259982.33;528;PROD_OIL;INFANTAS NORTH;BEAM
529;INFA0529;1034629.7;1251801.01;529;PROD_OIL;INFANTAS SOUTH;BEAM
531;INFA0531;1033887.12;1254604.66;531;PROD_OIL;INFANTAS SOUTH;BEAM
532;INFA0532;1036110.72;1260578.76;532;PROD_OIL;INFANTAS NORTH;BEAM
535;INFA0535;1036303.32;1259347.79;535;PROD_OIL;INFANTAS NORTH;BEAM
537;INFA0537;1034246;1252611.37;537;PROD_OIL;INFANTAS SOUTH;BEAM
538;INFA0538;1035629.05;1252594.85;538;PROD_OIL;INFANTAS SOUTH;BEAM
539;INFA0539;1035470.03;1253900.45;539;PROD_OIL;INFANTAS SOUTH;BEAM
541;INFA0541;1036302.2;1258555.01;541;PROD_OIL;INFANTAS CENTRAL;BEAM
544;INFA0544;1035887.3;1257588.83;544;PROD_OIL;INFANTAS CENTRAL;BEAM
545;INFA0545;1034521.18;1251459.53;545;PROD_OIL;INFANTAS SOUTH;BEAM
546;INFA0546;1036504.69;1260187.18;546;PROD_OIL;INFANTAS NORTH;BEAM
547;INFA0547;1035513.94;1252378.92;547;PROD_OIL;INFANTAS SOUTH;BEAM
548;INFA0548;1035330.44;1251604.53;548;PROD_OIL;INFANTAS SOUTH;BEAM
550;INFA0550;1036683.53;1260612.68;550;PROD_OIL;INFANTAS NORTH;BEAM
551;INFA0551;1036713.58;1259947.41;551;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
552;INFA0552;1036091.78;1259986.36;552;PROD_OIL;INFANTAS NORTH;BEAM
553;INFA0553;1036112.26;1257582.16;553;PROD_OIL;INFANTAS CENTRAL;BEAM
554;INFA0554;1036291.42;1258756.96;554;PROD_OIL;INFANTAS NORTH;BEAM
557;INFA0557;1036480.66;1259764.58;557;PROD_OIL;INFANTAS NORTH;BEAM
558;INFA0558;1036613.73;1259884.96;558;PROD_OIL;INFANTAS NORTH;BEAM
559;INFA0559;1036290.67;1260186.62;559;PROD_OIL;INFANTAS NORTH;BEAM
562;INFA0562;1036202.12;1259875.03;562;PROD_OIL;INFANTAS NORTH;BEAM
563;INFA0563;1036098.28;1259368.59;563;PROD_OIL;INFANTAS NORTH;BEAM
565;INFA0565;1036118.96;1257768.95;565;PROD_OIL;INFANTAS CENTRAL;BEAM
566;INFA0566;1036220.57;1259065.64;566;PROD_OIL;INFANTAS NORTH;BEAM
569;INFA0569;1034406.35;1254061.71;569;PROD_OIL;INFANTAS SOUTH;BEAM
570;INFA0570;1036208.87;1258706.74;570;PROD_OIL;INFANTAS NORTH;BEAM
571;INFA0571;1036691.21;1260384.78;571;PROD_OIL;INFANTAS NORTH;BEAM
572;INFA0572;1034585.75;1250839.76;572;PROD_OIL;INFANTAS SOUTH;BEAM
573;INFA0573;1036402.07;1260090.79;573;PROD_OIL;INFANTAS NORTH;BEAM
574;INFA0574;1036207.55;1259673.29;574;PROD_OIL;INFANTAS NORTH;BEAM
577;INFA0577;1036394.23;1259665.18;577;PROD_OIL;INFANTAS NORTH;BEAM
578;INFA0578;1036604.64;1260275.49;578;PROD_OIL;INFANTAS NORTH;BEAM
579;INFA0579;1035357.84;1252075.45;579;PROD_OIL;INFANTAS SOUTH;BEAM
581;INFA0581;1035423.33;1251971.38;581;PROD_OIL;INFANTAS SOUTH;BEAM
582;INFA0582;1036015.17;1258476.15;582;PROD_OIL;INFANTAS CENTRAL;BEAM
583;INFA0583;1036299.1;1259995.1;583;PROD_OIL;INFANTAS NORTH;BEAM
584;INFA0584;1036151.27;1259210.48;584;PROD_OIL;INFANTAS NORTH;BEAM
585;INFA0585;1036328.78;1258971.12;585;PROD_OIL;INFANTAS NORTH;BEAM
587;INFA0587;1035410.94;1252143.92;587;PROD_OIL;INFANTAS SOUTH;BEAM
589;INFA0589;1036692.66;1260188.37;589;PROD_OIL;INFANTAS NORTH;BEAM
590;INFA0590;1036211.38;1258875.3;590;PROD_OIL;INFANTAS NORTH;BEAM
591;INFA0591;1036427.98;1259475.89;591;PROD_OIL;INFANTAS NORTH;BEAM
595;INFA0595;1035898.09;1260367.5;595;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
596;INFA0596;1033709.68;1256383.23;596;PROD_OIL;INFANTAS SOUTH;BEAM
598;INFA0598;1036198.49;1258485.82;598;PROD_OIL;INFANTAS CENTRAL;BEAM
599;INFA0599;1036285.96;1259756.79;599;PROD_OIL;INFANTAS NORTH;BEAM
601;INFA0601;1036240.05;1259312.86;601;PROD_OIL;INFANTAS NORTH;BEAM
602;INFA0602;1036504.37;1259584.36;602;PROD_OIL;INFANTAS NORTH;BEAM
603;INFA0603;1035720.01;1260403.36;603;PROD_OIL;INFANTAS NORTH;BEAM
605;INFA0605;1036277.62;1259509.8;605;PROD_OIL;INFANTAS NORTH;BEAM
606;INFA0606;1035992.63;1259351.91;606;PROD_OIL;INFANTAS NORTH;BEAM
609;INFA0609;1034923.65;1254390.69;609;PROD_OIL;INFANTAS SOUTH;BEAM
611;INFA0611;1036854.6;1260265.45;611;PROD_OIL;INFANTAS NORTH;BEAM
613;INFA0613;1036401.57;1259074.44;613;PROD_OIL;INFANTAS NORTH;BEAM
614;INFA0614;1036505.97;1259169.23;614;PROD_OIL;INFANTAS NORTH;BEAM
615;INFA0615;1035311.96;1252982.24;615;PROD_OIL;INFANTAS SOUTH;BEAM
617;INFA0617;1036387.02;1259422.01;617;PROD_OIL;INFANTAS NORTH;BEAM
618;INFA0618;1036309.85;1258374.5;618;PROD_OIL;INFANTAS CENTRAL;BEAM
620;INFA0620;1035812.43;1259360.3;620;PROD_OIL;INFANTAS NORTH;BEAM
621;INFA0621;1036306.72;1259713.17;621;PROD_OIL;INFANTAS NORTH;BEAM
626;INFA0626;1035130.95;1252915.02;626;PROD_OIL;INFANTAS SOUTH;BEAM
628;INFA0628;1036400.49;1259866.01;628;PROD_OIL;INFANTAS NORTH;BEAM
630;INFA0630;1036602.4;1260078.44;630;PROD_OIL;INFANTAS NORTH;BEAM
632;INFA0632;1035895.2;1260550.85;632;PROD_OIL;INFANTAS NORTH;BEAM
633;INFA0633;1035704.36;1258362.63;633;PROD_OIL;INFANTAS CENTRAL;BEAM
635;INFA0635;1036890.37;1260590.62;635;PROD_OIL;INFANTAS NORTH;BEAM
637;INFA0637;1036601.56;1259664.99;637;PROD_OIL;INFANTAS NORTH;BEAM
640;INFA0640;1033592.82;1259667.75;640;PROD_OIL;INFANTAS CENTRAL;BEAM
643;INFA0643;1035343.64;1254204.63;643;PROD_OIL;INFANTAS SOUTH;BEAM
645;INFA0645;1036793.13;1260505.04;645;PROD_OIL;INFANTAS NORTH;BEAM
648;INFA0648;1033693.13;1256192.77;648;PROD_OIL;INFANTAS SOUTH;BEAM
653;INFA0653;1036562.48;1258987.99;653;PROD_OIL;INFANTAS NORTH;BEAM
654;INFA0654;1036597.67;1259401.43;654;PROD_OIL;INFANTAS NORTH;BEAM
659;INFA0659;1033713.66;1256589.01;659;PROD_OIL;INFANTAS SOUTH;BEAM
662;INFA0662;1036140.88;1259842.66;662;PROD_OIL;INFANTAS NORTH;BEAM
663;INFA0663;1035620.43;1259377.11;663;PROD_OIL;INFANTAS NORTH;BEAM
664;INFA0664;1036490.95;1259640.83;664;PROD_OIL;INFANTAS NORTH;BEAM
665;INFA0665;1035890.26;1259598.14;665;PROD_OIL;INFANTAS NORTH;BEAM
666;INFA0666;1036094.66;1259677.05;666;PROD_OIL;INFANTAS NORTH;BEAM
667;INFA0667;1036147.94;1258853.12;667;PROD_OIL;INFANTAS NORTH;BEAM
668;INFA0668;1036349.37;1259920.72;668;PROD_OIL;INFANTAS NORTH;BEAM
669;INFA0669;1035726.38;1259528.13;669;PROD_OIL;INFANTAS NORTH;BEAM
670;INFA0670;1035934.25;1259785.96;670;PROD_OIL;INFANTAS NORTH;BEAM
671;INFA0671;1035510.34;1259186.09;671;PROD_OIL;INFANTAS NORTH;BEAM
672;INFA0672;1036074.94;1259516.63;672;PROD_OIL;INFANTAS NORTH;BEAM
673;INFA0673;1035707.59;1258799.22;673;PROD_OIL;INFANTAS NORTH;BEAM
674;INFA0674;1035330.93;1258956.58;674;PROD_OIL;INFANTAS CENTRAL;BEAM
675;INFA0675;1035305.88;1258823.75;675;PROD_OIL;INFANTAS CENTRAL;BEAM
676;INFA0676;1036566.07;1260169.45;676;PROD_OIL;INFANTAS NORTH;BEAM
677;INFA0677;1036418.43;1259300.08;677;PROD_OIL;INFANTAS NORTH;BEAM
678;INFA0678;1036531.01;1259957.24;678;PROD_OIL;INFANTAS NORTH;BEAM
679;INFA0679;1036384.38;1260105.68;679;PROD_OIL;INFANTAS NORTH;BEAM
680;INFA0680;1036208.87;1258675.74;680;PROD_OIL;INFANTAS NORTH;BEAM
681;INFA0681;1036491.11;1260627.06;681;PROD_OIL;INFANTAS NORTH;BEAM
682;INFA0682;1035470.57;1259636.63;682;PROD_OIL;INFANTAS NORTH;BEAM
1270;INFA1270;1033664.48;1254083.86;1270;PROD_OIL;INFANTAS SOUTH;BEAM
1274;INFA1274;1033509.67;1253792.95;1274;PROD_OIL;INFANTAS SOUTH;BEAM
1279;INFA1279;1033748.74;1259132.89;1279;PROD_OIL;INFANTAS CENTRAL;BEAM
1281;INFA1281;1033654.62;1258889.54;1281;PROD_OIL;INFANTAS CENTRAL;BEAM
1282;INFA1282;1033923.92;1258886.4;1282;PROD_OIL;INFANTAS CENTRAL;BEAM
1289;INFA1289;1034191.43;1259382.25;1289;PROD_OIL;INFANTAS CENTRAL;BEAM
1297;INFA1297;1034763.62;1259419.64;1297;PROD_OIL;INFANTAS CENTRAL;BEAM
1299;INFA1299;1034588.63;1258857.8;1299;PROD_OIL;INFANTAS CENTRAL;BEAM
1300;INFA1300;1034120.71;1258529.09;1300;PROD_OIL;INFANTAS CENTRAL;BEAM
1301;INFA1301;1034927.39;1259185.33;1301;PROD_OIL;INFANTAS CENTRAL;BEAM
1302;INFA1302;1035030.85;1259437.02;1302;PROD_OIL;INFANTAS NORTH;BEAM
1307;INFA1307;1035777.42;1260209.42;1307;PROD_OIL;INFANTAS NORTH;BEAM
1359;INFA1359;1035864.8;1260552.65;1359;PROD_OIL;INFANTAS NORTH;BEAM
1369;INFA1369;1033570.06;1258579.37;1369;PROD_OIL;INFANTAS CENTRAL;BEAM
1373;INFA1373;1033466.89;1257908.25;1373;PROD_OIL;INFANTAS CENTRAL;BEAM
1436;INFA1436;1033954.66;1259466.43;1436;PROD_OIL;INFANTAS CENTRAL;BEAM
1439;INFA1439;1035204.54;1259725.25;1439;PROD_OIL;INFANTAS NORTH;BEAM
1442;INFA1442;1036112.5;1260273.1;1442;PROD_OIL;INFANTAS NORTH;BEAM
1487;INFA1487;1033746.53;1255463.97;1487;PROD_OIL;INFANTAS SOUTH;PROG_CAVITY
1518;INFA1518;1034299.09;1257452.36;1518;PROD_OIL;INFANTAS CENTRAL;BEAM
1520;INFA1520;1035244.3;1256608.13;1520;PROD_OIL;INFANTAS CENTRAL;BEAM
1521;INFA1521;1035040.73;1255583.2;1521;PROD_OIL;INFANTAS SOUTH;BEAM
1543;INFA1543;1033187.66;1254169.8;1543;PROD_OIL;INFANTAS SOUTH;BEAM
1559;INFA1559;1033920.38;1253376.34;1559;PROD_OIL;INFANTAS SOUTH;BEAM
1563;INFA1563;1033886.46;1253811.18;1563;PROD_OIL;INFANTAS SOUTH;BEAM
1568;INFA1568;1033735.74;1258331.33;1568;PROD_OIL;INFANTAS CENTRAL;BEAM
1578;INFA1578;1034330.67;1258029.57;1578;PROD_OIL;INFANTAS CENTRAL;BEAM
1579;INFA1579;1033884.15;1253006.67;1579;PROD_OIL;INFANTAS SOUTH;BEAM
1580;INFA1580;1033496.96;1254592.22;1580;PROD_OIL;INFANTAS SOUTH;BEAM
1583;INFA1583;1035945.75;1257982.53;1583;PROD_OIL;INFANTAS CENTRAL;BEAM
1587;INFA1587;1034343.68;1257631.91;1587;PROD_OIL;INFANTAS CENTRAL;BEAM
1589;INFA1589;1033929.52;1254648.69;1589;PROD_OIL;INFANTAS SOUTH;PROG_CAVITY
1590;INFA1590;1036293.96;1258031.85;1590;PROD_OIL;INFANTAS CENTRAL;BEAM
1591;INFA1591;1035699.11;1256354.67;1591;PROD_OIL;INFANTAS CENTRAL;BEAM
1594;INFA1594;1035978.35;1258243.23;1594;PROD_OIL;INFANTAS CENTRAL;BEAM
1595;INFA1595;1035717.63;1255962.63;1595;PROD_OIL;INFANTAS CENTRAL;BEAM
1596;INFA1596;1035408.03;1255794.91;1596;PROD_OIL;INFANTAS CENTRAL;BEAM
1597;INFA1597;1034112.88;1256582.86;1597;PROD_OIL;INFANTAS SOUTH;BEAM
1598;INFA1598;1035565.26;1257695.46;1598;PROD_OIL;INFANTAS CENTRAL;BEAM
1599;INFA1599;1033381.02;1258858.88;1599;PROD_OIL;INFANTAS CENTRAL;BEAM
1600;INFA1600;1032159.24;1258905.37;1600;PROD_OIL;INFANTAS CENTRAL;BEAM
1604;INFA1604;1035311.86;1255153.79;1604;PROD_OIL;INFANTAS SOUTH;BEAM
1608;INFA1608;1035220.91;1254789.13;1608;PROD_OIL;INFANTAS SOUTH;BEAM
1609;INFA1609;1033748.17;1255797.28;1609;PROD_OIL;INFANTAS SOUTH;BEAM
1611;INFA1611;1035011.87;1255372.09;1611;PROD_OIL;INFANTAS SOUTH;BEAM
1612;INFA1612;1035334.86;1255575.78;1612;PROD_OIL;INFANTAS SOUTH;BEAM
1613;INFA1613;1033016.97;1257813.04;1613;PROD_OIL;INFANTAS CENTRAL;BEAM
1614;INFA1614;1033715.98;1255046.4;1614;PROD_OIL;INFANTAS SOUTH;BEAM
1615;INFA1615;1033916.11;1256748.3;1615;PROD_OIL;INFANTAS SOUTH;BEAM
1616;INFA1616;1035889.81;1256589.77;1616;PROD_OIL;INFANTAS CENTRAL;BEAM
1617;INFA1617;1034732.59;1256584.84;1617;PROD_OIL;INFANTAS CENTRAL;BEAM
1625;INFA1625;1036062.45;1252605.5;1625;PROD_OIL;OUT;BEAM
1625K;INFA1625K;1035996.3;1252316.57;1625K;PROD_OIL;INFANTAS SOUTH;BEAM
1628;INFA1628;1035774.97;1255688.86;1628;PROD_OIL;OUT;BEAM
1630;INFA1630;1034051.82;1259034.32;1630;PROD_OIL;INFANTAS CENTRAL;BEAM
1632;INFA1632;1033772.41;1259979.3;1632;PROD_OIL;INFANTAS CENTRAL;BEAM
1633;INFA1633;1034386.81;1250355.01;1633;PROD_OIL;INFANTAS SOUTH;BEAM
1635;INFA1635;1033396.4;1258876.87;1635;PROD_OIL;INFANTAS CENTRAL;BEAM
1636;INFA1636;1034561.47;1259972.22;1636;PROD_OIL;INFANTAS NORTH;BEAM
1637;INFA1637;1033894.84;1260225.84;1637;PROD_OIL;INFANTAS NORTH;BEAM
1638;INFA1638;1034241.01;1259359.31;1638;PROD_OIL;INFANTAS CENTRAL;BEAM
1640;INFA1640;1033763.03;1258716.62;1640;PROD_OIL;INFANTAS CENTRAL;BEAM
1642;INFA1642;1034592.49;1250089.85;1642;PROD_OIL;INFANTAS SOUTH;BEAM
1643;INFA1643;1034349.87;1251188.89;1643;PROD_OIL;INFANTAS SOUTH;BEAM
1644;INFA1644;1034263.8;1250824.24;1644;PROD_OIL;INFANTAS SOUTH;BEAM
1645;INFA1645;1033267.2;1258551.11;1645;PROD_OIL;INFANTAS CENTRAL;BEAM
1646;INFA1646;1033798.35;1259583.12;1646;PROD_OIL;INFANTAS CENTRAL;BEAM
1647;INFA1647;1034005.13;1259368.08;1647;PROD_OIL;INFANTAS CENTRAL;BEAM
1648;INFA1648;1033745.41;1259071.28;1648;PROD_OIL;INFANTAS CENTRAL;BEAM
1649;INFA1649;1035484.72;1250119.58;1649;PROD_OIL;OUT;BEAM
1649A;INFA1649A;1035469.02;1250138.72;1649A;PROD_OIL;OUT;BEAM
1650;INFA1650;1032866.4;1258930.34;1650;PROD_OIL;INFANTAS CENTRAL;BEAM
1651;INFA1651;1034501.74;1258978.9;1651;PROD_OIL;INFANTAS CENTRAL;BEAM
1652;INFA1652;1034192.96;1251574.79;1652;PROD_OIL;INFANTAS SOUTH;BEAM
2000;INFA2000;1036404.57;1260552.6;2000;PROD_OIL;INFANTAS NORTH;ESP
2012;INFA2012;1035876.15;1259759.84;2012;PROD_OIL;INFANTAS NORTH;BEAM
2013;INFA2013;1036168.5;1261154.07;2013;PROD_OIL;INFANTAS NORTH;BEAM
2018;INFA2018;1036408.58;1260547.62;2018;PROD_OIL;INFANTAS NORTH;ESP
2022;INFA2022;1036210;1258913;2022;PROD_OIL;INFANTAS NORTH;BEAM
2024;INFA2024;1034029.39;1254414.61;2024;PROD_OIL;INFANTAS SOUTH;BEAM
2025;INFA2025;1034035.83;1254415;2025;PROD_OIL;INFANTAS SOUTH;BEAM
2026;INFA2026;1034104.04;1254799.93;2026;PROD_OIL;INFANTAS SOUTH;BEAM
2027;INFA2027;1034478.17;1255104.77;2027;PROD_OIL;INFANTAS SOUTH;BEAM
2075;INFA2075;1036620.14;1260938.18;2075;PROD_OIL;INFANTAS NORTH;BEAM
2077;INFA2077;1036613.89;1260946;2077;PROD_OIL;INFANTAS NORTH;BEAM
2095;INFA2095;1035908.42;1259557.88;2095;PROD_OIL;INFANTAS NORTH;BEAM
2098;INFA2098;1036360.2;1259169.61;2098;PROD_OIL;INFANTAS NORTH;BEAM
2302;INFA2302;1036096.73;1258816.65;2302;PROD_OIL;INFANTAS NORTH;BEAM
2304;INFA2304;1035293.42;1259381.48;2304;PROD_OIL;INFANTAS NORTH;BEAM
2317;INFA2317;1034463.1;1259958.53;2317;PROD_OIL;INFANTAS NORTH;BEAM
2318;INFA2318;1035003.08;1259861.98;2318;PROD_OIL;INFANTAS NORTH;BEAM
2320;INFA2320;1034531.65;1259720.14;2320;PROD_OIL;INFANTAS NORTH;BEAM
2321;INFA2321;1034482.31;1259947.82;2321;PROD_OIL;INFANTAS NORTH;BEAM
2324;INFA2324;1034106.7;1259954.09;2324;PROD_OIL;INFANTAS NORTH;BEAM
2325;INFA2325;1034649.8;1258747.9;2325;PROD_OIL;INFANTAS CENTRAL;ESP
2337;INFA2337;1035523.49;1259952.19;2337;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
2344;INFA2344;1034254.79;1258929.48;2344;PROD_OIL;INFANTAS CENTRAL;BEAM
2345;INFA2345;1034245.34;1258935.46;2345;PROD_OIL;INFANTAS CENTRAL;BEAM
2347;INFA2347;1035522.5;1256365.84;2347;PROD_OIL;INFANTAS CENTRAL;BEAM
2349;INFA2349;1035450;1256730;2349;PROD_OIL;INFANTAS CENTRAL;BEAM
2350;INFA2350;1035674.93;1257070.25;2350;PROD_OIL;INFANTAS CENTRAL;BEAM
2354;INFA2354;1035346;1256026;2354;PROD_OIL;INFANTAS CENTRAL;BEAM
2355;INFA2355;1035210;1256225;2355;PROD_OIL;INFANTAS CENTRAL;BEAM
2372;INFA2372;1035482.44;1258017.79;2372;PROD_OIL;INFANTAS CENTRAL;BEAM
2384;INFA2384;1036303.03;1260998.44;2384;PROD_OIL;INFANTAS NORTH;BEAM
2385;INFA2385;1036314.13;1260998.45;2385;PROD_OIL;INFANTAS NORTH;BEAM
2388;INFA2388;1034188.44;1259622.49;2388;PROD_OIL;INFANTAS CENTRAL;BEAM
2389;INFA2389;1034193.81;1259623.78;2389;PROD_OIL;INFANTAS CENTRAL;BEAM
2391;INFA2391;1034946.8;1258237.48;2391;PROD_OIL;INFANTAS CENTRAL;BEAM
2393;INFA2393;1035921.81;1258098.48;2393;PROD_OIL;INFANTAS CENTRAL;BEAM
2398;INFA2398;1034902.43;1256616.98;2398;PROD_OIL;INFANTAS CENTRAL;BEAM
2402;INFA2402;1036489.52;1259707.14;2402;PROD_OIL;INFANTAS NORTH;BEAM
2403;INFA2403;1034649.24;1258721.09;2403;PROD_OIL;INFANTAS CENTRAL;ESP
2407;INFA2407;1035371;1255642;2407;PROD_OIL;INFANTAS SOUTH;BEAM
2408;INFA2408;1035345;1255347;2408;PROD_OIL;INFANTAS SOUTH;BEAM
2413;INFA2413;1034689.56;1250394.44;2413;PROD_OIL;INFANTAS SOUTH;BEAM
2414;INFA2414;1034701.09;1250395.29;2414;PROD_OIL;INFANTAS SOUTH;BEAM
2416;INFA2416;1035281;1254820;2416;PROD_OIL;INFANTAS SOUTH;BEAM
2418;INFA2418;1034209.77;1250465.33;2418;PROD_OIL;INFANTAS SOUTH;BEAM
2419;INFA2419;1034478;1252114;2419;PROD_OIL;INFANTAS SOUTH;BEAM
2421;INFA2421;1034212.36;1250477.86;2421;PROD_OIL;INFANTAS SOUTH;BEAM
2423;INFA2423;1034085.98;1251253.83;2423;PROD_OIL;INFANTAS SOUTH;BEAM
2427;INFA2427;1034904.85;1250466.96;2427;PROD_OIL;INFANTAS SOUTH;BEAM
2428;INFA2428;1034115;1251095;2428;PROD_OIL;INFANTAS SOUTH;BEAM
2429;INFA2429;1034562;1249742;2429;PROD_OIL;INFANTAS SOUTH;BEAM
2430;INFA2430;1034203.3;1250433.99;2430;PROD_OIL;INFANTAS SOUTH;BEAM
2433;INFA2433;1034731.16;1256006.81;2433;PROD_OIL;INFANTAS SOUTH;BEAM
2439;INFA2439;1036197.19;1261154.82;2439;PROD_OIL;INFANTAS NORTH;BEAM
2442;INFA2442;1035763.38;1260334.11;2442;PROD_OIL;INFANTAS NORTH;BEAM
2444;INFA2444;1036594.38;1260014.47;2444;PROD_OIL;INFANTAS NORTH;BEAM
2451;INFA2451;1034952.68;1258235.28;2451;PROD_OIL;INFANTAS CENTRAL;BEAM
2452;INFA2452;1035449.65;1257825.51;2452;PROD_OIL;INFANTAS CENTRAL;BEAM
2453;INFA2453;1035258.35;1258510.45;2453;PROD_OIL;INFANTAS CENTRAL;BEAM
2454;INFA2454;1035626.28;1259324.15;2454;PROD_OIL;INFANTAS NORTH;BEAM
2464;INFA2464;1035277.71;1256698.16;2464;PROD_OIL;INFANTAS CENTRAL;BEAM
2465;INFA2465;1035285;1259816.15;2465;PROD_OIL;INFANTAS NORTH;BEAM
2466;INFA2466;1034108.67;1258839.94;2466;PROD_OIL;INFANTAS CENTRAL;BEAM
2467;INFA2467;1034950.93;1259385.94;2467;PROD_OIL;INFANTAS NORTH;BEAM
2470;INFA2470;1034104.34;1258837.44;2470;PROD_OIL;INFANTAS CENTRAL;BEAM
2475;INFA2475;1035863.44;1259761.14;2475;PROD_OIL;INFANTAS NORTH;BEAM
2476;INFA2476;1035248.96;1258513.88;2476;PROD_OIL;INFANTAS CENTRAL;BEAM
2488;INFA2488;1034346.76;1255444.48;2488;PROD_OIL;INFANTAS SOUTH;BEAM
2491;INFA2491;1036023.82;1259120.65;2491;PROD_OIL;INFANTAS NORTH;ESP
2493;INFA2493;1036028.89;1259139.17;2493;PROD_OIL;INFANTAS NORTH;BEAM
2494;INFA2494;1035660.31;1259074.37;2494;PROD_OIL;INFANTAS NORTH;BEAM
