NamePozo;Latitud;Longitud;FechaMonitoreo;BWPD;BOPD;BFPD;BSW;PPMp;PPMm;25_45um;45_106um;106_212um;212_425um;mayor_425um;color_icono;Prefijo;icono 
CIRA3971;6.99;-73.773;1/04/2019;210;104,4;314,4;66,94%;54,64;71,5;82,56%;0,00%;15,24%;1,06%;1,13%;yelow;fa;tower-observation
CIRA3969;6.99;-73.773;6/03/2020;963,79;69,21;1033;93,30%;292,4;305,35;11,89%;0,00%;18,22%;26,05%;43,85%;red;fa;tower-observation
CIRA3968;6.99;-73.773;20/11/2020;1046,74;32,26;1079;97,01%;186,66;242,17;64,27%;0,00%;30,26%;2,49%;2,97%;red;fa;tower-observation
CIRA3969;6.99;-73.773;19/02/2021;1637,15;122,85;1760;93,02%;2266,28;3112,38;3,20%;0,00%;10,56%;30,38%;55,87%;red;fa;tower-observation
CIRA3969;6.99;-73.773;1/03/2021;1637,15;122,85;1760;93,02%;52,9;171,98;26,62%;0,00%;22,06%;31,18%;20,14%;yelow;fa;tower-observation
CIRA3968;6.99;-73.773;2/03/2021;1046,74;32,26;1079;97,01%;62,86;215,04;15,96%;0,00%;30,32%;45,04%;8,69%;yelow;fa;tower-observation
CIRA3971;6.99;-73.773;30/04/2021;213,39;86,61;300;71,13%;110,22;220,34;72,75%;0,00%;24,48%;1,49%;1,28%;red;fa;tower-observation
CIRA3969;6.99;-73.773;1/07/2021;1637,15;122,85;1760;93,02%;13,29;66,82;60,22%;0,00%;30,48%;7,06%;2,23%;yelow;fa;tower-observation
CIRA3971;6.99;-73.773;1/07/2021;213,39;86,61;300;71,13%;12,29;36,21;31,60%;0,00%;58,02%;6,13%;4,25%;yelow;fa;tower-observation
CIRA3969;6.99;-73.773;12/12/2022;1286,2;6,8;1293;99,47%;45,55;130,26;23,23%;0,00%;27,32%;2,99%;0,22%;yelow;fa;tower-observation
CIRA1457;6.98;-73.773;20/04/2023;6,79;7,22;14,01;48,44%;124,37;249,86;34,62%;0,00%;22,72%;10,20%;6,80%;red;fa;tower-observation
CIRA3596;6.98;-73.773;31/01/2020;242,55;16,03;258,58;93,80%;106,55;121,46;23,04%;0,00%;39,59%;33,90%;3,46%;red;fa;tower-observation
CIRA3596;6.98;-73.773;16/12/2021;391,69;28,31;420;93,26%;36,91;128,67;15,90%;0,00%;41,25%;18,11%;5,53%;yelow;fa;tower-observation
CIRA2739;6.98;-73.773;20/12/2022;853,97;77,63;931,6;91,67%;7,48;10,5;32,00%;0,00%;29,82%;5,09%;7,27%;green;fa;tower-observation
CIRA2889;6.98;-73.773;20/12/2022;1047,74;13,26;1061;98,75%;29,84;37,03;23,43%;0,00%;27,23%;9,49%;12,81%;yelow;fa;tower-observation
CIRA2990;6.98;-73.773;14/03/2019;356;13,6;369,6;96,26%;16,95;17,72;85,83%;0,00%;8,37%;2,66%;3,14%;yelow;fa;tower-observation
CIRA2160;6.98;-73.773;1/03/2019;16;20,96;36,96;44,00%;9,37;13,94;35,71%;0,00%;42,59%;18,32%;3,38%;green;fa;tower-observation
CIRA2160;6.98;-73.773;11/03/2019;16;20,96;36,96;44,00%;4,88;5,64;24,36%;0,00%;24,36%;33,43%;17,85%;green;fa;tower-observation
CIRA2160;6.98;-73.773;21/03/2019;1;36,2;37,2;3,00%;4,79;5,36;37,10%;0,00%;42,61%;13,91%;6,38%;green;fa;tower-observation
CIRA2160;6.98;-73.773;28/03/2019;1;36,2;37,2;3,00%;0,68;3,34;15,60%;0,00%;26,95%;19,15%;38,30%;green;fa;tower-observation
CIRA2890;6.98;-73.773;18/07/2019;597;23,4;620,4;96,16%;9,8;10,08;67,91%;0,00%;16,64%;7,32%;8,12%;green;fa;tower-observation
CIRA2890;6.98;-73.773;22/07/2019;597;23,4;620,4;96,16%;9,71;10,03;77,18%;0,00%;10,87%;3,62%;8,32%;green;fa;tower-observation
CIRA2890;6.98;-73.773;28/08/2019;539,82;16,36;556,18;97,06%;43,07;229,99;79,51%;0,00%;8,60%;1,93%;9,95%;yelow;fa;tower-observation
CIRA2964;6.98;-73.773;22/10/2019;817;71,38;888,38;92,00%;14,91;15,51;18,53%;0,00%;56,49%;20,30%;4,68%;yelow;fa;tower-observation
CIRA2990;6.98;-73.773;10/03/2020;292,17;29,25;321,42;90,90%;2156,84;2512,81;98,23%;0,00%;1,17%;0,55%;0,04%;red;fa;tower-observation
CIRA2890;6.98;-73.773;11/03/2020;516,5;9,47;525,97;98,20%;810,27;824,96;73,31%;0,00%;21,35%;1,98%;3,35%;red;fa;tower-observation
CIRA2160;6.98;-73.773;11/03/2020;21,23;19,6;40,83;52,00%;1082,15;1171,26;89,91%;0,00%;9,24%;0,72%;0,13%;red;fa;tower-observation
CIRA2964;6.98;-73.773;12/03/2020;817,31;71,07;888,38;92,00%;57,88;58,6;16,70%;0,00%;29,32%;43,89%;10,10%;yelow;fa;tower-observation
CIRA2990;6.98;-73.773;16/03/2020;292,17;29,25;321,42;90,90%;1198,91;1305,95;98,55%;0,00%;1,23%;0,00%;0,18%;red;fa;tower-observation
CIRA2990;6.98;-73.773;20/03/2020;292,17;29,25;321,42;90,90%;544,6;573,71;98,85%;0,00%;0,98%;0,10%;0,07%;red;fa;tower-observation
CIRA2990;6.98;-73.773;25/03/2020;292,17;29,25;321,42;90,90%;244,45;247,34;93,67%;0,00%;6,20%;0,11%;0,03%;red;fa;tower-observation
CIRA2990;6.98;-73.773;30/03/2020;292,17;29,25;321,42;90,90%;15,1;15,18;70,42%;0,00%;20,53%;2,65%;6,40%;yelow;fa;tower-observation
CIRA2160;6.98;-73.773;4/08/2020;21,23;19,6;40,83;52,00%;168,89;171,69;63,66%;0,00%;27,95%;6,77%;1,62%;red;fa;tower-observation
CIRA2890;6.98;-73.773;12/08/2020;627,2;12,8;640;98,00%;148,16;205,54;26,40%;0,00%;37,40%;13,90%;22,30%;red;fa;tower-observation
CIRA2160;6.98;-73.773;8/02/2021;29,79;20,21;50;59,58%;381,06;384,73;27,64%;0,00%;55,55%;14,65%;2,17%;red;fa;tower-observation
CIRA2160;6.98;-73.773;23/02/2021;29,79;20,21;50;59,58%;21,74;37,82;28,20%;0,00%;21,19%;41,16%;9,46%;yelow;fa;tower-observation
CIRA2890;6.98;-73.773;25/06/2021;624,58;15,42;640;97,59%;24,64;70,09;42,97%;0,00%;44,34%;9,14%;3,55%;yelow;fa;tower-observation
CIRA2964;6.98;-73.773;7/12/2021;897,42;85,08;982,5;91,34%;19,84;120,07;5,96%;0,00%;64,96%;12,90%;0,73%;yelow;fa;tower-observation
CIRA5012;6.98;-73.773;27/01/2023;8;12;20;40,00%;748,9;1903,1;6,13%;0,00%;43,39%;21,68%;2,41%;red;fa;tower-observation
CIRA5011;6.98;-73.773;27/01/2023;9,31;9,69;19;49,00%;75,49;172,29;25,20%;0,00%;9,45%;13,17%;45,16%;yelow;fa;tower-observation
CIRA5012;6.98;-73.773;27/01/2023;8;12;20;40,00%;41,62;62,77;37,27%;0,00%;32,03%;8,52%;5,54%;yelow;fa;tower-observation
CIRA5011;6.98;-73.773;27/01/2023;9,31;9,69;19;49,00%;14,95;26,58;12,68%;0,00%;40,04%;10,87%;8,45%;yelow;fa;tower-observation
CIRA5012;6.98;-73.773;3/02/2023;8;12;20;40,00%;37,05;321,97;20,49%;0,00%;32,65%;4,68%;1,74%;yelow;fa;tower-observation
CIRA5011;6.98;-73.773;6/02/2023;9,31;9,69;19;49,00%;39,9;56,84;16,11%;100,00%;14,34%;6,29%;5,89%;yelow;fa;tower-observation
CIRA5011;6.98;-73.773;13/02/2023;9,31;9,69;19;49,00%;45,06;53,47;22,70%;0,00%;15,11%;8,08%;4,67%;yelow;fa;tower-observation
CIRA5012;6.98;-73.773;13/02/2023;8;12;20;40,00%;492,57;4268,1;23,28%;0,00%;28,69%;0,36%;0,11%;red;fa;tower-observation
CIRA5012;6.98;-73.773;21/02/2023;8;12;20;40,00%;626,86;1787,13;58,04%;0,00%;5,61%;0,53%;0,33%;red;fa;tower-observation
CIRA5012;6.98;-73.773;8/03/2023;8;12;20;40,00%;213,76;221,3;88,31%;0,00%;7,83%;1,77%;0,85%;red;fa;tower-observation
CIRA5012;6.98;-73.773;14/03/2023;8;12;20;40,00%;2094,57;2611,25;30,18%;100,00%;14,53%;1,97%;0,92%;red;fa;tower-observation
CIRA5011;6.98;-73.773;15/03/2023;9,31;9,69;19;49,00%;35,13;44,58;3,72%;0,00%;51,09%;21,82%;8,79%;yelow;fa;tower-observation
CIRA5012;6.98;-73.773;27/03/2023;8;12;20;40,00%;398,22;900,99;2,35%;100,00%;43,21%;1,98%;1,21%;red;fa;tower-observation
CIRA5012;6.98;-73.773;3/04/2023;8;12;20;40,00%;233,62;458,2;15,29%;100,00%;29,33%;2,84%;0,95%;red;fa;tower-observation
CIRA5012;6.98;-73.773;14/04/2023;8;12;20;40,00%;710,11;3404,84;21,59%;0,00%;37,19%;1,18%;0,60%;red;fa;tower-observation
CIRA5011;6.98;-73.773;17/04/2023;9,31;9,69;19;49,00%;20,52;22,16;40,58%;0,00%;13,62%;6,67%;18,41%;yelow;fa;tower-observation
CIRAC2PP4;6.98;-73.773;25/09/2019;1259,89;157,49;1417,38;88,89%;16,27;27,92;35,06%;0,00%;29,35%;31,31%;4,28%;yelow;fa;tower-observation
CIRAC2PP4;6.98;-73.773;13/10/2021;1456,48;143,52;1600;91,03%;60,16;133,49;5,77%;0,00%;40,78%;37,75%;6,12%;yelow;fa;tower-observation
CIRAC2PP4;6.98;-73.773;22/08/2022;1721,41;47,59;1769;97,31%;22,44;61,67;13,38%;0,00%;34,67%;16,73%;3,62%;yelow;fa;tower-observation
CIRAC2PP4;6.98;-73.773;28/10/2022;1721,41;47,59;1769;97,31%;33,27;59,38;7,14%;0,00%;27,85%;26,49%;12,39%;yelow;fa;tower-observation
CIRA1254;6.97;-73.773;6/03/2023;1,38;10,62;12;11,53%;11,07;30,1;14,22%;0,00%;28,44%;24,31%;6,88%;yelow;fa;tower-observation
CIRA2341;6.97;-73.773;10/11/2021;382,32;17,68;400;95,58%;29,41;96,39;14,49%;0,00%;23,86%;5,26%;7,81%;yelow;fa;tower-observation
CIRA2341;6.97;-73.773;27/03/2023;366,28;21,92;388,2;94,35%;81,41;178,86;18,78%;0,00%;29,10%;4,03%;1,98%;yelow;fa;tower-observation
CIRA2702;6.97;-73.773;26/12/2019;181,29;18,81;200,1;90,60%;95,88;100,91;74,84%;0,00%;20,90%;4,11%;0,15%;yelow;fa;tower-observation
CIRA2702;6.97;-73.773;25/06/2021;200,95;19,05;220;91,34%;1744,18;3259,2;99,22%;0,00%;0,56%;0,11%;0,11%;red;fa;tower-observation
CIRA2702;6.97;-73.773;9/09/2021;200,95;19,05;220;91,34%;8,46;13,76;17,72%;0,00%;28,49%;14,53%;10,76%;green;fa;tower-observation
CIRA2702;6.97;-73.773;10/04/2023;168,87;9,93;178,8;94,44%;57,29;113,06;18,41%;0,00%;32,18%;5,23%;1,87%;yelow;fa;tower-observation
CIRA1120;6.97;-73.773;17/02/2022;673,05;26,95;700;96,15%;14,17;46,98;46,36%;0,00%;24,53%;6,20%;1,89%;yelow;fa;tower-observation
CIRA1120;6.97;-73.773;27/03/2023;433,71;26,09;459,8;94,33%;799,67;2232,94;7,12%;0,00%;40,38%;18,43%;0,71%;red;fa;tower-observation
CIRA1120;6.97;-73.773;24/04/2023;433,71;26,09;459,8;94,33%;1933,87;4121,74;25,75%;100,00%;12,65%;1,19%;0,14%;red;fa;tower-observation
CIRA1120;6.97;-73.773;5/05/2023;433,71;26,09;459,8;94,33%;14,06;34,83;12,89%;0,00%;45,26%;12,63%;13,42%;yelow;fa;tower-observation
CIRA1120;6.97;-73.773;6/05/2023;433,71;26,09;459,8;94,33%;29,89;205,19;10,10%;0,00%;42,19%;17,84%;7,33%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;21/06/2019;0,15;8,45;8,6;1,34%;1,66;1,69;55,20%;0,00%;38,40%;4,00%;2,40%;green;fa;tower-observation
CIRA5051;6.97;-73.773;13/06/2019;0,12;8,48;8,6;1,34%;1,57;2;44,80%;0,00%;23,20%;8,80%;23,20%;green;fa;tower-observation
CIRA5051;6.97;-73.773;15/04/2019;0,12;8,49;8,6;1,34%;4,56;25,93;42,93%;0,00%;20,20%;7,58%;29,29%;green;fa;tower-observation
CIRA5051;6.97;-73.773;3/07/2019;0,12;8,49;8,6;1,34%;16,47;16,75;90,79%;0,00%;3,07%;2,90%;3,24%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;26/04/2019;0,01;8,59;8,6;1,34%;6,66;10,84;28,54%;0,00%;60,16%;1,79%;9,11%;green;fa;tower-observation
CIRA5051;6.97;-73.773;21/03/2019;0;8,6;8,6;1,34%;2,34;3,62;20,89%;0,00%;26,58%;43,67%;8,86%;green;fa;tower-observation
CIRA5051;6.97;-73.773;13/05/2019;0;8,6;8,6;1,34%;4,93;9,08;18,02%;0,00%;7,66%;10,59%;63,74%;green;fa;tower-observation
CIRA5051;6.97;-73.773;31/05/2019;0;8,6;8,6;1,34%;1,48;2,83;57,34%;0,00%;41,26%;0,70%;0,70%;green;fa;tower-observation
CIRA5051;6.97;-73.773;10/07/2019;0;180;180;0,00%;2,9;9,39;40,15%;0,00%;23,36%;21,90%;14,60%;green;fa;tower-observation
CIRA5051;6.97;-73.773;19/07/2019;0,12;8,49;8,6;1,34%;21,11;34,2;25,47%;0,00%;47,35%;7,20%;19,98%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;5/08/2019;0,41;12,81;13,22;3,09%;2,25;2,4;49,72%;0,00%;25,41%;12,71%;12,15%;green;fa;tower-observation
CIRA5051;6.97;-73.773;9/09/2019;0,41;12,81;13,22;3,09%;1,46;2,38;15,38%;0,00%;36,75%;2,56%;45,30%;green;fa;tower-observation
CIRA5051;6.97;-73.773;17/09/2019;0,41;12,81;13,22;3,09%;2,53;3,26;57,01%;0,00%;15,42%;10,28%;17,29%;green;fa;tower-observation
CIRA5051;6.97;-73.773;10/10/2019;1,45;38,2;39,65;3,66%;11,85;13,81;88,87%;0,00%;5,36%;2,27%;3,51%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;23/10/2019;1,45;38,2;39,65;3,66%;10,82;14,31;64,09%;0,00%;30,39%;3,21%;2,31%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;6/11/2019;1;38,65;39,65;3,66%;22,35;31,71;15,96%;0,00%;30,43%;29,90%;23,70%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;4/12/2019;1;38,65;39,65;3,66%;13,92;59,64;57,75%;0,00%;32,54%;3,41%;6,30%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;9/01/2020;1,47;38,18;39,65;3,70%;44,02;74,57;55,36%;0,00%;23,56%;6,75%;14,33%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;30/01/2020;1,47;38,18;39,65;3,70%;26,47;34,21;38,63%;0,00%;47,35%;10,59%;3,43%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;30/03/2020;1,43;38,22;39,65;3,60%;580,15;2085,96;38,86%;0,00%;55,52%;5,21%;0,41%;red;fa;tower-observation
CIRA5051;6.97;-73.773;26/11/2021;0,64;15,25;15,89;4,05%;71,34;154,49;1,55%;0,00%;16,00%;44,45%;33,82%;yelow;fa;tower-observation
CIRA5051;6.97;-73.773;30/01/2023;388,8;87,7;476,5;81,60%;18,82;32,42;23,25%;0,00%;36,10%;9,59%;5,69%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;28/03/2019;406;110;516;78,67%;1,76;1,9;24,06%;0,00%;42,11%;20,30%;13,53%;green;fa;tower-observation
CIRA5050;6.97;-73.773;9/04/2019;406;110;516;78,67%;41,67;43,09;56,39%;0,00%;35,51%;5,21%;2,89%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;24/04/2019;406;110;516;78,67%;76,57;77,82;42,09%;0,00%;40,78%;15,40%;1,73%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;13/05/2019;406;110;516;78,67%;14,9;40,86;53,71%;0,00%;35,95%;6,14%;4,20%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;20/05/2019;406;110;516;78,67%;23,35;23,89;47,93%;0,00%;45,08%;4,64%;2,35%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;28/05/2019;406;110;516;78,67%;24,43;26,43;50,78%;0,00%;31,82%;9,38%;8,02%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;7/06/2019;406;110;516;78,67%;10,54;10,74;58,22%;0,00%;30,86%;8,09%;2,83%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;21/06/2019;406;110;516;78,67%;7,86;7,96;20,47%;0,00%;63,06%;8,65%;7,82%;green;fa;tower-observation
CIRA5050;6.97;-73.773;28/06/2019;406;110;516;78,67%;13,69;13,96;32,95%;0,00%;29,44%;12,92%;24,69%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;9/07/2019;406;110;516;78,67%;37,14;38,7;40,86%;0,00%;42,98%;10,52%;5,65%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;8/03/2019;297;94,44;391,44;76,00%;86,95;155,7;72,10%;0,00%;18,48%;5,92%;3,51%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;14/03/2019;297;94,44;391,44;76,00%;10,05;21,85;77,03%;0,00%;17,29%;3,25%;2,44%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;19/03/2019;297;94,44;391,44;76,00%;31,73;47,53;64,70%;0,00%;27,10%;6,18%;2,03%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;19/07/2019;406;110;516;78,67%;17,2;18,49;26,39%;0,00%;49,27%;9,94%;14,40%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;8/08/2019;503,75;121,25;625;80,60%;133,76;261,83;78,28%;0,00%;21,40%;0,29%;0,03%;red;fa;tower-observation
CIRA5050;6.97;-73.773;16/08/2019;503,75;121,25;625;80,60%;13,48;13,64;6,26%;0,00%;66,12%;21,17%;6,45%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;21/08/2019;503,75;121,25;625;80,60%;68,6;72,17;66,93%;0,00%;26,49%;4,53%;2,06%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;16/09/2019;504;121;625;80,60%;5,49;12;23,41%;0,00%;41,95%;12,20%;22,44%;green;fa;tower-observation
CIRA5050;6.97;-73.773;27/09/2019;520,52;139,09;659,61;78,91%;56,2;56,41;51,08%;0,00%;42,63%;5,36%;0,94%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;2/10/2019;520,52;139,09;659,61;78,91%;27,91;31,78;57,51%;0,00%;32,89%;8,17%;1,42%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;11/10/2019;520,52;139,09;659,61;78,91%;2,77;4,21;22,44%;0,00%;12,20%;41,95%;23,41%;green;fa;tower-observation
CIRA5050;6.97;-73.773;23/10/2019;521;138,61;659,61;78,91%;9,59;21,27;57,32%;0,00%;36,86%;4,85%;0,97%;green;fa;tower-observation
CIRA5050;6.97;-73.773;31/10/2019;520,52;139,09;659,61;78,91%;11,06;11,48;46,83%;0,00%;40,96%;8,02%;4,19%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;7/11/2019;521;138,61;659,61;78,91%;6,92;12,81;53,52%;0,00%;35,45%;7,86%;3,17%;green;fa;tower-observation
CIRA5050;6.97;-73.773;4/12/2019;521;138,61;659,61;78,91%;7,16;7,87;37,45%;0,00%;46,07%;11,61%;4,87%;green;fa;tower-observation
CIRA5050;6.97;-73.773;13/12/2019;520,43;139,18;659,61;78,90%;3,24;3,25;37,25%;0,00%;44,53%;12,15%;6,07%;green;fa;tower-observation
CIRA5050;6.97;-73.773;3/01/2020;520,43;139,18;659,61;78,90%;24,13;35,18;39,07%;0,00%;51,74%;6,98%;2,21%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;14/01/2020;520,03;139,07;659,1;78,90%;32,54;34,19;44,96%;0,00%;41,92%;12,24%;0,88%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;30/01/2020;520,43;139,18;659,61;78,90%;22,2;22,25;35,38%;0,00%;57,27%;5,70%;1,65%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;20/02/2020;520,43;139,18;659,61;78,90%;33,38;33,71;12,64%;0,00%;51,30%;27,25%;8,78%;yelow;fa;tower-observation
CIRAC2PP3;6.97;-73.773;27/12/2019;414,8;44,56;459,36;90,30%;7,67;8,07;75,04%;0,00%;21,29%;1,57%;2,09%;green;fa;tower-observation
CIRA5050;6.97;-73.773;30/03/2020;646,09;202,91;849;76,10%;21,15;22,81;55,36%;0,00%;33,44%;7,52%;3,68%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;29/01/2021;518,64;131,37;650;79,79%;7,26;7,37;43,38%;0,00%;31,96%;12,33%;12,33%;green;fa;tower-observation
CIRA5050;6.97;-73.773;31/03/2021;518,64;131,37;650;79,79%;12,54;36,09;20,33%;0,00%;55,61%;15,65%;8,41%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;14/10/2021;518,64;131,37;650;79,79%;15,49;42,79;12,81%;0,00%;35,95%;17,77%;5,37%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;18/11/2021;518,64;131,37;650;79,79%;8,23;102,04;12,09%;100,00%;17,21%;6,05%;4,19%;green;fa;tower-observation
CIRA5050;6.97;-73.773;23/11/2021;518,64;131,37;650;79,79%;10,77;57,64;11,59%;0,00%;41,06%;5,31%;5,31%;yelow;fa;tower-observation
CIRAC2PP3;6.97;-73.773;6/12/2021;484,1;45,9;530;91,34%;6,75;10,47;12,81%;0,00%;37,19%;15,70%;11,57%;green;fa;tower-observation
CIRA5050;6.97;-73.773;14/12/2021;518,64;131,37;650;79,79%;54,05;75,52;20,45%;0,00%;43,09%;10,93%;4,87%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;20/01/2022;518,64;131,37;650;79,79%;6,66;16,2;10,34%;0,00%;46,71%;15,05%;3,76%;green;fa;tower-observation
CIRA5050;6.97;-73.773;1/04/2022;518,64;131,37;650;79,79%;28,22;43,73;10,70%;0,00%;34,36%;25,53%;12,57%;yelow;fa;tower-observation
CIRA5050;6.97;-73.773;23/06/2022;681,79;135,21;817;83,45%;614,51;1073,04;4,11%;0,00%;49,87%;14,82%;1,31%;red;fa;tower-observation
CIRA5050;6.97;-73.773;3/08/2022;681,79;135,21;817;83,45%;1030,77;1086,03;31,57%;100,00%;1,83%;0,43%;0,31%;red;fa;tower-observation
CIRA5050;6.97;-73.773;3/10/2022;681,79;135,21;817;83,45%;653,24;702,73;21,71%;100,00%;4,99%;0,22%;0,20%;red;fa;tower-observation
CIRA5050;6.97;-73.773;7/10/2022;681,79;135,21;817;83,45%;239,58;333,98;26,24%;100,00%;7,45%;0,35%;1,21%;red;fa;tower-observation
CIRA5050;6.97;-73.773;8/11/2022;681,79;135,21;817;83,45%;2503,96;6669,38;15,97%;100,00%;15,51%;0,09%;0,19%;red;fa;tower-observation
CIRA5050;6.97;-73.773;10/11/2022;681,79;135,21;817;83,45%;1435,73;3826,74;33,45%;100,00%;5,51%;0,18%;0,15%;red;fa;tower-observation
CIRA5050;6.97;-73.773;16/11/2022;681,79;135,21;817;83,45%;490,61;1581,78;32,56%;100,00%;8,58%;0,49%;0,43%;red;fa;tower-observation
CIRA5050;6.97;-73.773;2/12/2022;681,79;135,21;817;83,45%;213,38;292,48;64,79%;0,00%;7,11%;0,81%;0,96%;red;fa;tower-observation
CIRA4635;6.97;-73.773;5/04/2019;697;21,5;718,5;96,97%;1125,75;1517,73;72,56%;0,00%;27,14%;0,21%;0,09%;red;fa;tower-observation
CIRA4635;6.97;-73.773;14/08/2019;704,16;69,64;773,8;91,00%;53,3;54,11;64,04%;0,00%;29,99%;4,08%;1,89%;yelow;fa;tower-observation
CIRA4620;6.97;-73.773;28/11/2019;611,32;70,58;681,9;89,65%;46,8;50,98;46,89%;0,00%;49,12%;2,33%;1,66%;yelow;fa;tower-observation
CIRA4635;6.97;-73.773;6/10/2021;742,48;37,52;780;95,19%;14,05;23,46;24,92%;0,00%;23,95%;15,53%;14,56%;yelow;fa;tower-observation
CIRA4620;6.97;-73.773;29/12/2021;632,66;67,34;700;90,38%;22,18;34,68;17,56%;0,00%;43,20%;16,70%;6,88%;yelow;fa;tower-observation
CIRA2058;6.97;-73.773;22/04/2019;1647;119;1766;93,26%;73,05;130,12;76,94%;0,00%;16,63%;4,74%;1,69%;yelow;fa;tower-observation
CIRA2058;6.97;-73.773;22/04/2019;1647;119;1766;93,25%;5,19;5,26;59,40%;0,00%;26,82%;9,77%;4,01%;green;fa;tower-observation
CIRA2058;6.97;-73.773;16/05/2019;1647;119;1766;93,26%;56,91;119,75;16,87%;0,00%;19,93%;38,02%;25,17%;yelow;fa;tower-observation
CIRA2993;6.97;-73.773;17/05/2019;871;80,7;951,7;91,53%;25,42;25,75;11,35%;0,00%;39,73%;36,84%;12,07%;yelow;fa;tower-observation
CIRA2993;6.97;-73.773;21/04/2021;932,6;67,4;1000;93,26%;680,03;1387,29;6,26%;0,00%;46,72%;34,66%;12,37%;red;fa;tower-observation
CIRA2993;6.97;-73.773;10/08/2021;932,6;67,4;1000;93,26%;434,26;1074,61;92,75%;0,00%;5,94%;0,76%;0,55%;red;fa;tower-observation
CIRA2058;6.97;-73.773;5/10/2021;1715,58;84,42;1800;95,31%;19,49;32,39;5,44%;0,00%;26,83%;43,34%;18,57%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;3/01/2022;288,69;6,31;295;97,86%;225,67;805,61;6,04%;0,00%;38,10%;27,66%;9,34%;red;fa;tower-observation
CIRA2995;6.97;-73.773;3/01/2022;288,69;6,31;295;97,86%;131,53;459,15;2,01%;0,00%;52,68%;7,06%;4,88%;red;fa;tower-observation
CIRA2995;6.97;-73.773;22/01/2022;497,09;52,91;550;90,38%;76,95;146,39;2,79%;0,00%;44,61%;25,71%;5,08%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;23/02/2022;497,09;52,91;550;90,38%;26,75;42,93;15,36%;0,00%;26,84%;16,23%;6,62%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;16/03/2022;497,09;52,91;550;90,38%;44,89;77,38;2,83%;0,00%;41,62%;32,12%;8,48%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;13/05/2022;497,07;52,93;550;90,38%;44,13;95,24;9,74%;0,00%;32,40%;20,04%;6,93%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;17/06/2022;611,52;43,68;655,2;93,33%;70,23;388,34;0,38%;0,00%;36,20%;32,41%;10,70%;yelow;fa;tower-observation
CIRA2058;6.97;-73.773;8/07/2022;1715,58;84,42;1800;95,31%;18,46;41,53;6,04%;0,00%;22,44%;22,05%;19,18%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;11/07/2022;497,09;52,91;550;90,38%;22,12;47,32;24,61%;0,00%;24,21%;15,43%;33,14%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;16/08/2022;611,52;43,68;655,2;93,33%;46,18;714,9;37,67%;0,00%;25,36%;12,39%;6,75%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;12/09/2022;611,52;43,68;655,2;93,33%;40,17;80,1;13,55%;0,00%;40,25%;17,60%;0,99%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;25/10/2022;611,52;43,68;655,2;93,33%;61,87;271,82;4,85%;0,00%;49,99%;14,85%;3,16%;yelow;fa;tower-observation
CIRA2995;6.97;-73.773;28/11/2022;611,52;43,68;655,2;93,33%;106,01;110,67;23,38%;0,00%;38,55%;15,79%;5,47%;red;fa;tower-observation
